Name, Surname, Email, Gender, Phone, RollNo, Department, Internships, Skills, Skill Score, Aggregate Pointer, No of KT's, Domain, Performance
Naina, Mangal, NainaMangal2395@redmail.com, Female, 9788272827, 14it18, it, 1, ['c'], 4, 5.85, 2, ethical hacking, extreme low
Laasya, Malhotra, LaasyaMalhotra4625@hotmail.com, Female, 9368936472, 16it47, it, 2, ['web scrapping' |  'java' |  'python' |  'c' |  'linux' |  'python'], 39, 7.53, 3, web developer, medium
Ishita, Anthony, IshitaAnthony8638@spicemail.com, Female, 9987886307, 14ex23, extc, 4, ['machine learning' |  'machine learning' |  'ruby' |  'microsoft word' |  'linux' |  'python'], 40, 6.83, 1, android developer, low
Vilina, Bakshi, VilinaBakshi3020@redmail.com, Female, 8215080567, 13co28, computer, 3, ['ruby' |  'web scrapping'], 15, 6.19, 5, dot net developer, low
Mahika, Joshi, MahikaJoshi7160@mail.com, Female, 8521824787, 18it02, it, 2, ['java' |  'web scrapping' |  'web development' |  'linux'], 15, 6.08, 1, web developer, moderate low
Arjun, Patel, ArjunPatel1515@spicemail.com, Male, 8259369864, 15it05, it, 0, ['excell' |  'machine learning' |  'microsoft word'], 12, 7.7, 3, ios developer, medium
Rhea, Gokhale, RheaGokhale7221@spicemail.com, Female, 9223701385, 18it32, it, 0, ['ruby' |  'c' |  'web scrapping' |  'linux'], 22, 7.32, 4, android developer, high
Anik, Gokhale, AnikGokhale8882@hotmail.com, Male, 8891416467, 15co13, computer, 0, ['web scrapping'], 7, 7.91, 2, ethical hacking, moderate low
Esha, Gokhale, EshaGokhale6832@hotmail.com, Female, 9153413894, 14it47, it, 1, ['microsoft word' |  'ruby' |  'web scrapping' |  'java' |  'excell'], 23, 8.67, 0, dot net developer, high
Dhruv, Ahuja, DhruvAhuja9071@mail.com, Male, 9960142180, 14co58, computer, 0, ['excell' |  'web scrapping' |  'microsoft word' |  'java'], 15, 6.38, 1, machine learning, moderate high
Roshni, Ghosh, RoshniGhosh3816@mail.com, Female, 9225345899, 16co40, computer, 3, ['machine learning' |  'python' |  'web development' |  'excell'], 21, 5.1, 3, android developer, extreme low
Arnav, Reddy, ArnavReddy1073@mail.com, Male, 9286537837, 14it37, it, 2, ['excell' |  'c'], 6, 4.2, 5, machine learning, extreme low
Raahithya, Jha, RaahithyaJha4376@hotmail.com, Male, 9652603767, 13ex32, extc, 3, ['linux' |  'web scrapping' |  'c' |  'c'], 18, 9.46, 1, ios developer, medium
Adhira, Mangal, AdhiraMangal7855@mail.com, Female, 9205875350, 13it51, it, 1, ['web development' |  'linux' |  'java' |  'java' |  'c'], 17, 7.92, 5, ios developer, high
Arush, Jain, ArushJain9051@hotmail.com, Male, 9524069919, 18co54, computer, 0, ['java' |  'excell'], 7, 7.31, 4, web developer, medium
Gazala, Chopra, GazalaChopra3392@redmail.com, Female, 8801881536, 18co21, computer, 2, ['microsoft word' |  'ruby'], 9, 6.34, 0, dot net developer, moderate low
Ishaan, Malhotra, IshaanMalhotra1946@gmail.com, Male, 9428087049, 14ex26, extc, 0, ['machine learning'], 9, 4.0, 3, machine learning, extreme low
Vivaan, Anthony, VivaanAnthony9160@hotmail.com, Male, 8798498592, 16co12, computer, 1, ['ruby' |  'c'], 12, 7.47, 2, ios developer, extreme low
Adhira, Anthony, AdhiraAnthony3343@mail.com, Female, 8474976268, 18co51, computer, 3, ['microsoft word' |  'machine learning'], 10, 9.13, 0, machine learning, medium
Vivaan, Kaur, VivaanKaur2563@mail.com, Male, 8660534175, 14co15, computer, 3, ['ruby' |  'python' |  'ruby'], 26, 5.77, 1, android developer, high
Rudra, Agarwal, RudraAgarwal8488@spicemail.com, Male, 8896105462, 17it57, it, 1, ['web development' |  'c' |  'machine learning'], 13, 6.31, 2, web developer, moderate low
Krish, Dhar, KrishDhar7996@hotmail.com, Male, 8548850321, 13co13, computer, 3, ['linux' |  'excell' |  'web development' |  'ruby' |  'web scrapping' |  'web development'], 20, 6.03, 2, dot net developer, moderate high
Kaia, Kapadia, KaiaKapadia7817@redmail.com, Female, 9292794092, 16it02, it, 0, ['c'], 4, 7.53, 4, android developer, high
Roshni, Malhotra, RoshniMalhotra2488@spicemail.com, Female, 9120693818, 18it17, it, 4, ['python' |  'machine learning' |  'c'], 23, 9.26, 0, ethical hacking, high
Kamala, Arya, KamalaArya6183@gmail.com, Female, 9311748344, 19ex57, extc, 3, ['java' |  'machine learning' |  'c' |  'microsoft word' |  'java'], 24, 9.38, 2, ios developer, extreme low
Ayaan, Mangal, AyaanMangal5258@redmail.com, Male, 9170714027, 19ex50, extc, 4, ['web scrapping' |  'c' |  'excell'], 13, 7.87, 4, web developer, moderate high
Raahithya, Gupta, RaahithyaGupta4979@redmail.com, Male, 9394601287, 15it03, it, 3, ['machine learning' |  'web scrapping' |  'excell' |  'excell' |  'web development'], 20, 9.42, 1, android developer, high
Esha, Joshi, EshaJoshi9559@mail.com, Female, 8941149184, 15it43, it, 2, ['microsoft word' |  'python' |  'web scrapping' |  'web development' |  'machine learning' |  'machine learning'], 36, 5.77, 2, dot net developer, extreme low
Om, Agarwal, OmAgarwal5965@gmail.com, Male, 8322219652, 16it26, it, 1, ['python' |  'python' |  'ruby' |  'python'], 38, 9.31, 4, machine learning, moderate low
Zahira, Kapadia, ZahiraKapadia8275@hotmail.com, Female, 8949497920, 13it51, it, 0, ['python' |  'java' |  'excell' |  'web development' |  'machine learning'], 26, 9.64, 3, machine learning, moderate low
Arnav, Anand, ArnavAnand7298@gmail.com, Male, 8815951263, 16ex56, extc, 1, ['java'], 5, 7.93, 4, ethical hacking, extreme low
Arush, Agarwal, ArushAgarwal8861@redmail.com, Male, 8869065574, 18it54, it, 1, ['java' |  'linux'], 8, 7.26, 0, dot net developer, medium
Muhammad, Kaur, MuhammadKaur3894@hotmail.com, Male, 8477129276, 14it42, it, 2, ['web scrapping' |  'python' |  'web scrapping'], 24, 5.4, 1, web developer, extreme high
Roshni, Patel, RoshniPatel1084@hotmail.com, Female, 9315309642, 16co48, computer, 4, ['java' |  'java' |  'excell' |  'java'], 17, 7.38, 0, ios developer, high
Ajay, Jha, AjayJha8667@mail.com, Male, 8372777944, 13co35, computer, 0, ['python' |  'python' |  'c' |  'web scrapping' |  'machine learning' |  'web scrapping'], 47, 6.95, 5, ios developer, extreme low
Damini, Ghosh, DaminiGhosh3374@hotmail.com, Female, 9595477379, 13ex50, extc, 1, ['ruby' |  'web development' |  'web scrapping' |  'microsoft word' |  'ruby' |  'excell'], 26, 8.84, 1, dot net developer, low
Ansh, Joshi, AnshJoshi4071@spicemail.com, Male, 8677284526, 18co52, computer, 3, ['machine learning' |  'web scrapping'], 16, 8.53, 0, android developer, low
Atharv, Bakshi, AtharvBakshi2247@redmail.com, Male, 8117048573, 17it15, it, 4, ['web development' |  'ruby'], 8, 6.54, 2, web developer, medium
Mangala, Mangal, MangalaMangal7646@redmail.com, Female, 9232911519, 17co41, computer, 2, ['web development'], 0, 6.13, 3, dot net developer, moderate high
Amara, Kaur, AmaraKaur3655@redmail.com, Female, 9943072893, 17it17, it, 4, ['python' |  'excell'], 12, 7.07, 1, dot net developer, high
Kaia, Anthony, KaiaAnthony3810@mail.com, Female, 9275637965, 13it32, it, 3, ['python' |  'machine learning' |  'ruby' |  'excell' |  'machine learning' |  'ruby'], 46, 4.79, 1, machine learning, low
Reyansh, Ahuja, ReyanshAhuja8656@gmail.com, Male, 8825047328, 19ex48, extc, 3, ['web scrapping' |  'linux' |  'machine learning' |  'linux'], 22, 6.79, 3, dot net developer, extreme low
Arush, Joshi, ArushJoshi6231@redmail.com, Male, 8401021105, 17ex32, extc, 3, ['microsoft word' |  'microsoft word' |  'java' |  'linux'], 10, 4.98, 5, web developer, extreme low
Chahna, Arya, ChahnaArya9699@redmail.com, Female, 9862343818, 16ex50, extc, 0, ['ruby'], 8, 4.75, 4, web developer, high
Zahira, Arya, ZahiraArya4537@redmail.com, Female, 9764800006, 13ex40, extc, 4, ['c'], 4, 8.21, 3, machine learning, moderate high
Arjun, Dhar, ArjunDhar3983@redmail.com, Male, 8615528835, 14ex47, extc, 3, ['machine learning' |  'python' |  'web development'], 19, 7.84, 2, android developer, extreme low
Naina, Laghari, NainaLaghari6822@gmail.com, Female, 8736295605, 19co23, computer, 3, ['ruby' |  'linux' |  'machine learning'], 20, 8.29, 0, ethical hacking, moderate low
Esha, Anand, EshaAnand8176@hotmail.com, Female, 8988481628, 17co27, computer, 0, ['ruby'], 8, 4.17, 3, web developer, moderate high
Vihaan, Anand, VihaanAnand9592@gmail.com, Male, 9659775522, 16it21, it, 1, ['c' |  'machine learning' |  'java' |  'java' |  'python'], 33, 8.36, 4, dot net developer, extreme low
Jenya, Jain, JenyaJain1227@gmail.com, Female, 9591932741, 17ex28, extc, 3, ['microsoft word' |  'python' |  'excell'], 13, 4.29, 2, web developer, moderate high
Amara, Gandhi, AmaraGandhi9613@redmail.com, Female, 9524998503, 13it31, it, 3, ['web development' |  'java' |  'machine learning' |  'ruby' |  'python' |  'web scrapping'], 39, 4.43, 2, dot net developer, extreme high
Shaurya, Laghari, ShauryaLaghari4439@spicemail.com, Male, 8580582425, 15ex35, extc, 3, ['web scrapping' |  'excell'], 9, 4.39, 3, ethical hacking, medium
Muhammad, Kashyap, MuhammadKashyap1595@hotmail.com, Male, 9292051050, 14ex52, extc, 4, ['c' |  'python'], 14, 7.48, 2, android developer, medium
Rhea, Arya, RheaArya1977@redmail.com, Female, 9617606160, 14ex45, extc, 2, ['web development' |  'excell' |  'excell'], 4, 5.51, 1, web developer, extreme high
Nandini, Patel, NandiniPatel6866@hotmail.com, Female, 8674136259, 19ex06, extc, 0, ['linux' |  'web scrapping' |  'python' |  'machine learning' |  'java' |  'c'], 38, 9.65, 4, machine learning, extreme high
Reyansh, Gokhale, ReyanshGokhale7856@spicemail.com, Male, 9860408689, 16ex22, extc, 0, ['excell'], 2, 6.58, 1, android developer, medium
Nandini, Anand, NandiniAnand9886@gmail.com, Female, 9256103331, 17ex09, extc, 1, ['c' |  'web development' |  'microsoft word' |  'c' |  'web development' |  'linux'], 12, 4.59, 2, web developer, medium
Chahna, Laghari, ChahnaLaghari4414@hotmail.com, Female, 9386806703, 15co46, computer, 4, ['java'], 5, 5.31, 5, ios developer, moderate high
Aesha, Ganguly, AeshaGanguly5112@spicemail.com, Female, 9549267345, 14it15, it, 1, ['python' |  'java' |  'ruby'], 23, 4.73, 1, android developer, moderate high
Mythri, Anand, MythriAnand8836@gmail.com, Female, 8960020916, 15co23, computer, 0, ['machine learning' |  'ruby'], 17, 9.6, 0, ios developer, moderate high
Manoj, Patel, ManojPatel9752@spicemail.com, Male, 8320921695, 18ex60, extc, 4, ['machine learning' |  'java' |  'java' |  'web development' |  'machine learning' |  'web development'], 28, 5.06, 3, ios developer, moderate high
Raahithya, Jha, RaahithyaJha2994@redmail.com, Male, 9210018947, 16co11, computer, 4, ['web scrapping' |  'web development'], 7, 6.68, 3, ios developer, medium
Esha, Kapadia, EshaKapadia9356@redmail.com, Female, 9636478090, 16ex40, extc, 3, ['machine learning'], 9, 6.61, 5, dot net developer, medium
Kamala, Ghosh, KamalaGhosh4077@gmail.com, Female, 8715272101, 18it33, it, 3, ['python' |  'web development'], 10, 8.37, 0, ios developer, extreme low
Arjun, Ahuja, ArjunAhuja2554@spicemail.com, Male, 9566101528, 19ex28, extc, 3, ['linux' |  'python' |  'machine learning' |  'java'], 27, 5.88, 3, machine learning, medium
Muhammad, Gokhale, MuhammadGokhale7982@mail.com, Male, 9324763719, 15it55, it, 1, ['machine learning' |  'ruby' |  'microsoft word' |  'linux' |  'ruby' |  'java'], 34, 5.63, 3, ios developer, low
Manish, Patel, ManishPatel3163@redmail.com, Male, 9797502396, 15co01, computer, 0, ['java' |  'linux' |  'web scrapping' |  'linux' |  'c'], 22, 6.26, 4, ethical hacking, extreme low
Kabir, Kashyap, KabirKashyap4543@spicemail.com, Male, 9208561393, 19it42, it, 4, ['web development'], 0, 7.07, 1, dot net developer, extreme low
Aryan, Arya, AryanArya9455@gmail.com, Male, 8959123845, 19co40, computer, 3, ['web scrapping' |  'machine learning' |  'excell' |  'ruby' |  'excell' |  'c'], 32, 4.65, 3, dot net developer, extreme high
Chetan, Joshi, ChetanJoshi3765@redmail.com, Male, 9234721231, 19it10, it, 3, ['java' |  'ruby' |  'ruby' |  'python' |  'linux'], 34, 5.04, 5, android developer, extreme high
Atharv, Patel, AtharvPatel2444@spicemail.com, Male, 8798279655, 17ex53, extc, 0, ['linux'], 3, 4.81, 4, android developer, medium
Vilina, Arya, VilinaArya7710@mail.com, Female, 8325198001, 17ex41, extc, 0, ['microsoft word'], 1, 4.02, 2, android developer, extreme high
Esha, Arya, EshaArya5079@mail.com, Female, 8264636091, 16it50, it, 4, ['java' |  'linux' |  'machine learning' |  'ruby' |  'microsoft word'], 26, 7.36, 4, ios developer, moderate low
Laranya, Kaur, LaranyaKaur1143@mail.com, Female, 9164194967, 19co13, computer, 3, ['excell' |  'c' |  'python' |  'java' |  'ruby' |  'web development'], 29, 7.6, 0, ios developer, medium
Gazala, Ahuja, GazalaAhuja3028@spicemail.com, Female, 9948916693, 16it11, it, 2, ['web development' |  'python' |  'python' |  'excell'], 22, 8.09, 4, web developer, extreme high
Amara, Jha, AmaraJha5929@mail.com, Female, 8187111041, 18ex03, extc, 0, ['web scrapping' |  'machine learning' |  'linux' |  'microsoft word'], 20, 6.25, 4, machine learning, extreme low
Manish, Malhotra, ManishMalhotra1876@spicemail.com, Male, 8844047790, 17it38, it, 4, ['microsoft word' |  'ruby' |  'excell' |  'web development'], 11, 9.24, 1, machine learning, moderate high
Ansh, Ahuja, AnshAhuja3124@spicemail.com, Male, 9287761106, 16co05, computer, 4, ['linux' |  'python' |  'microsoft word' |  'java' |  'c' |  'java'], 28, 9.29, 3, android developer, high
Mahika, Malhotra, MahikaMalhotra5159@mail.com, Female, 8720107738, 15it25, it, 4, ['ruby' |  'linux' |  'excell' |  'c' |  'python' |  'microsoft word'], 28, 7.03, 2, machine learning, low
Aryan, Ahuja, AryanAhuja5939@spicemail.com, Male, 8867957710, 18co10, computer, 3, ['java' |  'linux' |  'web development'], 8, 4.17, 4, ethical hacking, low
Jenya, Kashyap, JenyaKashyap6510@spicemail.com, Female, 8260969899, 13it59, it, 0, ['microsoft word' |  'java' |  'c' |  'python'], 20, 6.54, 1, ios developer, extreme low
Vivaan, Grover, VivaanGrover1711@redmail.com, Male, 8250556704, 17co54, computer, 4, ['microsoft word' |  'c' |  'web development'], 5, 9.12, 3, machine learning, low
Ajay, Patel, AjayPatel8392@mail.com, Male, 9530888571, 14it18, it, 1, ['excell'], 2, 8.32, 5, dot net developer, low
Ayaan, Ganguly, AyaanGanguly1138@spicemail.com, Male, 8618156896, 17it15, it, 2, ['machine learning' |  'web development' |  'linux' |  'java' |  'python'], 27, 5.67, 4, ethical hacking, low
Atharv, Chopra, AtharvChopra1191@gmail.com, Male, 9159020533, 17co40, computer, 0, ['java' |  'ruby' |  'java' |  'excell'], 20, 7.47, 4, ethical hacking, low
Aesha, Khanna, AeshaKhanna8657@spicemail.com, Female, 9355800922, 17it13, it, 1, ['microsoft word'], 1, 8.57, 1, web developer, high
Aditya, Ganguly, AdityaGanguly1638@mail.com, Male, 9463899441, 17ex57, extc, 3, ['machine learning' |  'ruby'], 17, 4.73, 4, ios developer, high
Vilina, Kapadia, VilinaKapadia1586@gmail.com, Female, 8225411927, 19co25, computer, 1, ['web development' |  'web development'], 0, 9.08, 0, android developer, medium
Zahira, Khanna, ZahiraKhanna2923@spicemail.com, Female, 9639616560, 16ex30, extc, 3, ['java' |  'java'], 10, 9.34, 1, web developer, moderate high
Kabir, Kapadia, KabirKapadia2777@hotmail.com, Male, 9678454270, 18co18, computer, 0, ['ruby'], 8, 4.93, 3, web developer, low
Esha, Reddy, EshaReddy5315@redmail.com, Female, 8317088936, 14ex12, extc, 0, ['linux' |  'ruby' |  'ruby' |  'python' |  'web development' |  'java'], 34, 8.49, 3, machine learning, high
Vilina, Patel, VilinaPatel7063@gmail.com, Female, 9692041632, 19co07, computer, 2, ['c' |  'microsoft word' |  'web development'], 5, 5.01, 4, ios developer, moderate high
Arush, Kapadia, ArushKapadia4060@redmail.com, Male, 9703196550, 15ex12, extc, 4, ['ruby' |  'machine learning' |  'ruby' |  'linux' |  'excell' |  'c'], 34, 7.02, 2, machine learning, medium
Dhruv, Ghosh, DhruvGhosh5626@gmail.com, Male, 9879506388, 16co51, computer, 0, ['web scrapping' |  'linux'], 10, 4.63, 0, web developer, extreme high
Krishna, Iyer, KrishnaIyer2916@redmail.com, Male, 8320000239, 14it21, it, 4, ['microsoft word' |  'c' |  'microsoft word' |  'c'], 10, 8.81, 3, dot net developer, low
Sai, Arya, SaiArya5528@gmail.com, Male, 9241164512, 18ex28, extc, 2, ['web development' |  'web development' |  'web scrapping' |  'linux' |  'web scrapping'], 17, 6.61, 4, ios developer, medium
Shaurya, Anthony, ShauryaAnthony8449@redmail.com, Male, 8508135946, 13ex04, extc, 4, ['web scrapping' |  'c' |  'web scrapping' |  'ruby' |  'ruby'], 34, 5.41, 0, machine learning, extreme high
Gazala, Mangal, GazalaMangal7436@spicemail.com, Female, 8504551345, 16co39, computer, 1, ['java' |  'ruby' |  'microsoft word' |  'microsoft word' |  'ruby'], 23, 7.82, 1, ios developer, moderate low
Gazala, Kapadia, GazalaKapadia4594@redmail.com, Female, 8833691372, 18co43, computer, 3, ['linux' |  'ruby'], 11, 5.44, 2, ios developer, medium
Naina, Mangal, NainaMangal1327@redmail.com, Female, 9610972621, 18co03, computer, 0, ['python' |  'excell' |  'web scrapping' |  'python' |  'linux' |  'web scrapping'], 39, 8.43, 3, web developer, moderate high
Mythri, Ganguly, MythriGanguly7932@hotmail.com, Female, 8170785856, 17it33, it, 3, ['machine learning' |  'web scrapping' |  'java' |  'c' |  'web development'], 25, 9.5, 1, web developer, extreme high
Chetan, Ahuja, ChetanAhuja5832@redmail.com, Male, 8155593178, 18co58, computer, 3, ['python' |  'ruby' |  'python' |  'microsoft word'], 29, 9.85, 4, android developer, moderate low
Kamala, Ganguly, KamalaGanguly8510@spicemail.com, Female, 8780010853, 17co30, computer, 4, ['python' |  'excell' |  'c'], 16, 7.05, 1, ethical hacking, high
Amara, Ahuja, AmaraAhuja4084@spicemail.com, Female, 9264208278, 19ex06, extc, 0, ['microsoft word'], 1, 4.83, 4, android developer, extreme high
Sai, Jha, SaiJha7470@mail.com, Male, 9805693590, 17ex01, extc, 4, ['web scrapping' |  'c'], 11, 4.67, 3, android developer, low
Vihaan, Dhar, VihaanDhar2577@mail.com, Male, 8758917606, 13co56, computer, 0, ['microsoft word' |  'linux' |  'c' |  'web development' |  'excell' |  'machine learning'], 19, 6.14, 5, web developer, moderate low
Rudra, Chopra, RudraChopra1731@hotmail.com, Male, 9933867025, 18ex05, extc, 3, ['python'], 10, 7.09, 5, web developer, extreme high
Raahithya, Gandhi, RaahithyaGandhi6273@hotmail.com, Male, 9658152369, 14it56, it, 3, ['python' |  'python' |  'microsoft word' |  'excell' |  'web development' |  'web scrapping'], 30, 6.53, 4, web developer, moderate high
Krish, Anand, KrishAnand9196@gmail.com, Male, 8681913030, 16ex14, extc, 2, ['python' |  'microsoft word' |  'microsoft word' |  'ruby'], 20, 6.36, 1, dot net developer, medium
Sai, Malhotra, SaiMalhotra1626@spicemail.com, Male, 9281231493, 13co51, computer, 4, ['excell' |  'ruby' |  'c'], 14, 9.92, 4, android developer, high
